,Year,Coal Prod_x,Gas Prod_x,Oil Prod_x,Coal Prod_y,Gas Prod_y,Oil Prod_y,Coal EROI,Gas EROI,Oil EROI
0,1710,3.75001e-05,0.0,0.0,3.536537593714109e-05,0.0,0.0,17.56672005176089,31.135738420804223,18.732729360695473
1,1711,0.0003,0.0,0.0,0.00028292225335635853,0.0,0.0,17.56672037945351,31.135738420804223,18.732729360695473
2,1712,0.000637501,0.0,0.0,0.0006012107368721459,0.0,0.0,17.56672300098857,31.135738420804223,18.732729360695473
3,1713,0.0012,0.0,0.0,0.0011316890452825277,0.0,0.0,17.56672857176551,31.135738420804223,18.732729360695473
4,1714,0.0017625,0.0,0.0,0.001662168345150073,0.0,0.0,17.566739057940282,31.135738420804223,18.732729360695473
5,1715,0.0021,0.0,0.0,0.001980456005414436,0.0,0.0,17.566754459563615,31.135738420804223,18.732729360695473
6,1716,0.0023625,0.0,0.0,0.002228013146581741,0.0,0.0,17.56677281051808,31.135738420804223,18.732729360695473
7,1717,0.0024,0.0,0.0,0.0022633785951837867,0.0,0.0,17.56679345545119,31.135738420804223,18.732729360695473
8,1718,0.0024,0.0,0.0,0.002263378758293976,0.0,0.0,17.566814428200175,31.135738420804223,18.732729360695473
9,1719,0.0024,0.0,0.0,0.002263378921404705,0.0,0.0,17.566835401068612,31.135738420804223,18.732729360695473
10,1720,0.0024,0.0,0.0,0.002263379084515974,0.0,0.0,17.56685637405652,31.135738420804223,18.732729360695473
11,1721,0.0024,0.0,0.0,0.002263379247627782,0.0,0.0,17.56687734716389,31.135738420804223,18.732729360695473
12,1722,0.0024,0.0,0.0,0.0022633794107401297,0.0,0.0,17.566898320390713,31.135738420804223,18.732729360695473
13,1723,0.0024375,0.0,0.0,0.002298744879694471,0.0,0.0,17.566919293737005,31.135738420804223,18.732729360695473
14,1724,0.00270001,0.0,0.0,0.002546311637703398,0.0,0.0,17.56694059491411,31.135738420804223,18.732729360695473
15,1725,0.00300001,0.0,0.0,0.0028292343345234735,0.0,0.0,17.566964190295373,31.135738420804223,18.732729360695473
16,1726,0.00330001,0.0,0.0,0.003112157105255941,0.0,0.0,17.566990407553284,31.135738420804223,18.732729360695473
17,1727,0.00356251,0.0,0.0,0.0033597146395599907,0.0,0.0,17.567019246743843,31.135738420804223,18.732729360695473
18,1728,0.00360001,0.0,0.0,0.0033950803207377337,0.0,0.0,17.567050380207505,31.135738420804223,18.732729360695473
19,1729,0.00360001,0.0,0.0,0.003395080687752875,0.0,0.0,17.56708184165832,31.135738420804223,18.732729360695473
20,1730,0.00363751,0.0,0.0,0.0034304463841866636,0.0,0.0,17.567113303377937,31.135738420804223,18.732729360695473
21,1731,0.00390001,0.0,0.0,0.003678004091849748,0.0,0.0,17.567145093095906,31.135738420804223,18.732729360695473
22,1732,0.00420001,0.0,0.0,0.003960927221960864,0.0,0.0,17.567179177215788,31.135738420804223,18.732729360695473
23,1733,0.00450001,0.0,0.0,0.004243850456573593,0.0,0.0,17.567215883537127,31.135738420804223,18.732729360695473
24,1734,0.00476252,0.0,0.0,0.004491417887433817,0.0,0.0,17.56725521213834,31.135738420804223,18.732729360695473
25,1735,0.00483752,0.0,0.0,0.004562149233210272,0.0,0.0,17.567296835447735,31.135738420804223,18.732729360695473
26,1736,0.00510002,0.0,0.0,0.004809707393936271,0.0,0.0,17.567339114721193,31.135738420804223,18.732729360695473
27,1737,0.00540002,0.0,0.0,0.005092631028729181,0.0,0.0,17.56738368873492,31.135738420804223,18.732729360695473
28,1738,0.00570003,0.0,0.0,0.005375564229381211,0.0,0.0,17.567430885327216,31.135738420804223,18.732729360695473
29,1739,0.00600003,0.0,0.0,0.005658488142014669,0.0,0.0,17.567480704686293,31.135738420804223,18.732729360695473
30,1740,0.00630003,0.0,0.0,0.005941412205040188,0.0,0.0,17.567533146831167,31.135738420804223,18.732729360695473
31,1741,0.00660004,0.0,0.0,0.006224345856876866,0.0,0.0,17.567588211873854,31.135738420804223,18.732729360695473
32,1742,0.00690004,0.0,0.0,0.006507270243638255,0.0,0.0,17.567645900019382,31.135738420804223,18.732729360695473
33,1743,0.00720004,0.0,0.0,0.006790194803740554,0.0,0.0,17.567706211303577,31.135738420804223,18.732729360695473
34,1744,0.00750005,0.0,0.0,0.007073128975609748,0.0,0.0,17.56776914585526,31.135738420804223,18.732729360695473
35,1745,0.00783755,0.0,0.0,0.0073914193224235685,0.0,0.0,17.56783470389627,31.135738420804223,18.732729360695473
